# header_lines : 147
#
# ------------------------------------------------------------->>>>
# DATA SET NAME
#
# dataset_name: ch4_mlo_surface-insitu_1_ccgg_MonthlyData
#
# ------------------------------------------------------------->>>>
# DESCRIPTION
#
# dataset_description: Atmospheric Methane Dry Air Mole Fractions from quasi-continuous measurements at Mauna Loa, Hawaii.
#
# ------------------------------------------------------------->>>>
# CITATION
#
# dataset_citation: K.W. Thoning, X. Lan, A.M. Crotwell, and J.W. Mund (2024),  Atmospheric methane from quasi-continuous measurements at  Barrow, Alaska and Mauna Loa, Hawaii, 1986-2023, Version: 2024-02-12,   National Oceanic and Atmospheric Administration (NOAA), Global Monitoring Laboratory (GML), Boulder, Colorado, USA https://doi.org/10.15138/ve0c-be70
#
# ------------------------------------------------------------->>>>
# FAIR USE POLICY
#
# dataset_fair_use: These data are made freely available to the public and the scientific community in the belief that their wide dissemination will lead to greater understanding and new scientific insights. To ensure that GML receives fair credit for their work please include relevant citation text in publications. We encourage users to contact the data providers, who can provide detailed information about the measurements and scientific insight.  In cases where the data are central to a publication, coauthorship for data providers may be appropriate. 
#
# ------------------------------------------------------------->>>>
# WARNING
#
# dataset_warning: Every effort is made to produce the most accurate and precise measurements possible.  However, we reserve the right to make corrections to the data based on recalibration of standard gases or for other reasons deemed scientifically justified.  We are not responsible for results and conclusions based on use of these data without regard to this warning.
#
# ------------------------------------------------------------->>>>
# GLOBAL ATTRIBUTES
#
# site_code : MLO
# site_name : Mauna Loa, Hawaii
# site_country : United States
# site_country_flag : https://gml.noaa.gov/webdata/ccgg/ObsPack/images/flags/UNST0001.GIF
# site_latitude : 19.5362
# site_longitude : -155.5763
# site_elevation : 3397.0
# site_elevation_unit : masl
# site_position_comment : This is the nominal location of the site. The sampling location at many sites has changed over time, and we report here the most recent nominal location. The actual sampling location for each observation is not necessarily the site location. The sampling locations for each observation are reported in the latitude, longitude, and altitude variables.
# site_utc2lst : -10.0
# site_utc2lst_comment : Add 'site_utc2lst' hours to convert a time stamp in UTC (Coordinated Universal Time) to LST (Local Standard Time).
# site_url : https://gml.noaa.gov/obop/mlo/
# dataset_creation_date : 2024-02-12T15:47:26.989961
# dataset_num : 24
# dataset_name : ch4_mlo_surface-insitu_1_ccgg_MonthlyData
# dataset_parameter : ch4
# dataset_parameter_name : Methane
# dataset_parameter_industrial_name : Methane
# dataset_project : surface-insitu
# dataset_platform : fixed
# dataset_selection : Monthly values derived from hourly data representative of baseline conditions
# dataset_selection_tag : MonthlyData
# dataset_comment : For more information about these data, please see https://gml.noaa.gov/aftp/data/trace_gases/ch4/insitu/README_ch4_surface-insitu_ccgg.html
# dataset_calibration_scale : CH4_X2004A
# dataset_start_date : 1987-01-01T00:00:00Z
# dataset_stop_date : 2023-12-01T00:00:00Z
# dataset_data_frequency : 1
# dataset_data_frequency_unit : month
# dataset_usage_description : Please cite the product's citation when using data from this dataset. Relevant literature references for this dataset are listed below for convenience.
# dataset_provider_license : These data were produced by NOAA and are not subject to copyright protection in the United States. NOAA waives any potential copyright and related rights in these data worldwide through the Creative Commons Zero 1.0 Universal Public Domain Dedication (CC0-1.0).
# dataset_reference_total_listed : 1
# dataset_reference_1_name : Dlugokencky, E. J., L. P. Steele, P. M. Lang and K. A. Masarie, (1995), Atmospheric methane at Mauna Loa and Barrow observatories: Presentation and analysis of in situ measurements, Journal of Geophysical Research-Atmospheres, 100, d11, 23103-23113, doi:10.1029/95JD0246.
# dataset_contribution : These data are provided by NOAA. Principal investigators include Xin Lan (NOAA).
# lab_total_listed : 1
# lab_1_number : 1
# lab_1_abbr : NOAA
# lab_1_name : NOAA Global Monitoring Laboratory
# lab_1_address1 : 325 Broadway
# lab_1_address2 : NOAA R/GML-1
# lab_1_address3 : Boulder, CO 80305-3328
# lab_1_country : United States
# lab_1_url : https://gml.noaa.gov/ccgg/
# lab_1_parameter : Lab has contributed measurements for: ch4
# lab_1_country_flag : https://gml.noaa.gov/webdata/ccgg/ObsPack/images/flags/UNST0001.GIF
# lab_1_logo : https://gml.noaa.gov/webdata/ccgg/ObsPack/images/logos/noaa_medium.png
# lab_1_ongoing_atmospheric_air_comparison : T
# lab_1_comparison_activity : Ongoing comparison with co-located measurements including NOAA surface flask data and independent measurement laboratories.
# provider_total_listed : 1
# provider_1_name : Xin Lan
# provider_1_address1 : NOAA GML
# provider_1_address2 : 325 Broadway R/GML-1
# provider_1_address3 : Boulder, CO 80305-3328
# provider_1_country : United States
# provider_1_affiliation : National Oceanic and Atmospheric Administration
# provider_1_email : Xin.Lan@noaa.gov
# provider_1_parameter : Provider has contributed measurements for: ch4
# ------------------------------------------------------------->>>>
# VARIABLE ATTRIBUTES
#
# site_code:long_name : site_name_abbreviation.
# site_code:comment : Site code is an abbreviation for the sampling site name.
# time_components:_FillValue : -9
# time_components:long_name : integer_components_of_UTC_date/time
# time_components:order : year, month, day, hour, minute, second
# time_components:comment : Calendar time components as integers. Times and dates are UTC. Time-averaged values are reported at the start of the averaging interval.
# datetime:long_name : air_sample_date_and_time_in_UTC
# datetime:comment : Air sample date and time in UTC ISO 8601 format. Time-averaged values are reported at the start of the averaging interval.
# time_decimal:_FillValue : -999.999
# time_decimal:long_name : sample_decimal_year_in_UTC
# time_decimal:comment : decimal year in UTC. Time-averaged values are reported at the start of the averaging interval.
# midpoint_time:long_name : sample_midpoint_time_in_seconds_since_january_1_1970
# midpoint_time:units : seconds since 1970-01-01T00:00:00Z
# midpoint_time:comment : POSIX midpoint time.  Number of seconds since January 1, 1970 in UTC.
# value:_FillValue : -999.999
# value:long_name : measured_mole_fraction_of_trace_gas_in_dry_air
# value:units : nanomol mol-1
# value:comment : Mole fraction reported in units of nanomol mol-1 (10-9 mol per mol of dry air); abbreviated as ppb (parts per billion).
# value:scale_comment : CH4_X2004A
# value_std_dev:_FillValue : -99.99
# value_std_dev:long_name : standard_deviation_in_reported_value
# value_std_dev:units : nanomol mol-1
# value_std_dev:comment : This is the standard deviation of the reported mean value when nvalue is greater than 1. See provider_comment if available.
# nvalue:_FillValue : -9
# nvalue:long_name : number_of_measurements_contributing_to_reported_value
# nvalue:comment : Number of individual measurements used to compute reported value. See provider_comment if available.
# latitude:_FillValue : -999.999
# latitude:standard_name : latitude
# latitude:long_name : sample_latitude_in_decimal_degrees
# latitude:units : degrees_north
# latitude:comment : Latitude at which air sample was collected.
# longitude:_FillValue : -999.999
# longitude:standard_name : longitude
# longitude:long_name : sample_longitude_in_decimal_degrees
# longitude:units : degrees_east
# longitude:comment : Longitude at which air sample was collected using a range of -180 degrees to +180 degrees.
# altitude:_FillValue : -999.999
# altitude:standard_name : altitude
# altitude:long_name : sample_altitude_in_meters_above_sea_level
# altitude:units : m
# altitude:comment : Altitude (in meters above sea level). See provider_comment if available.
# altitude:provider_comment : Altitude for this dataset is the sum of surface elevation (masl) and sample intake height (magl).
# elevation:_FillValue : -999.999
# elevation:standard_name : elevation
# elevation:long_name : surface_elevation_in_meters_above_sea_level
# elevation:units : m
# elevation:comment : Surface elevation in meters above sea level. See provider_comment if available.
# intake_height:_FillValue : -999.999
# intake_height:long_name : sample_intake_height_in_meters_above_ground_level
# intake_height:units : m
# intake_height:comment : Sample intake height in meters above ground level (magl). See provider_comment if available.
# qcflag:long_name : quality_control_flag
# qcflag:comment : This quality control flag is provided by the contributing PIs. See provider_comment if available.
# qcflag:provider_comment : This is the NOAA 3-character quality control flag.  Column 1 is the REJECTION flag. An alphanumeric other than a period (.) in the FIRST column indicates a sample with obvious problems during collection or analysis. This measurement should not be interpreted. Column 2 is the SELECTION flag. An alphanumeric other than a period (.) in the SECOND column indicates a sample that is likely valid but does not meet selection criteria determined by the goals of a particular investigation. Column 3 is the INFORMATION flag. An alphanumeric other than a period (.) in the THIRD column provides additional information about the collection or analysis of the sample.
#
# VARIABLE ORDER
#
site_code year month day hour minute second datetime time_decimal midpoint_time value value_std_dev nvalue latitude longitude altitude elevation intake_height qcflag
MLO 1987 1 1 0 0 0 1987-01-01T00:00:00Z 1987.0 537771600 -999.99 -99.99 0 19.536 -155.576 3437.0 3397.0 40.0 *..
MLO 1987 2 1 0 0 0 1987-02-01T00:00:00Z 1987.0849315068492 540450000 -999.99 -99.99 0 19.536 -155.576 3437.0 3397.0 40.0 *..
MLO 1987 3 1 0 0 0 1987-03-01T00:00:00Z 1987.1616438356164 542869200 -999.99 -99.99 0 19.536 -155.576 3437.0 3397.0 40.0 *..
MLO 1987 4 1 0 0 0 1987-04-01T00:00:00Z 1987.2465753424658 545547600 1697.83 11.98 27 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1987 5 1 0 0 0 1987-05-01T00:00:00Z 1987.3287671232877 548139600 1699.36 13.03 31 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1987 6 1 0 0 0 1987-06-01T00:00:00Z 1987.4136986301369 550818000 1693.41 12.63 30 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1987 7 1 0 0 0 1987-07-01T00:00:00Z 1987.495890410959 553410000 1678.03 11.77 29 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1987 8 1 0 0 0 1987-08-01T00:00:00Z 1987.5808219178082 556088400 1675.07 13.46 12 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1987 9 1 0 0 0 1987-09-01T00:00:00Z 1987.6657534246576 558766800 1688.14 12.85 30 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1987 10 1 0 0 0 1987-10-01T00:00:00Z 1987.7479452054795 561358800 1702.19 18.9 31 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1987 11 1 0 0 0 1987-11-01T00:00:00Z 1987.8328767123287 564037200 1708.8 13.08 29 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1987 12 1 0 0 0 1987-12-01T00:00:00Z 1987.9150684931508 566629200 1700.42 10.08 30 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1988 1 1 0 0 0 1988-01-01T00:00:00Z 1988.0 569307600 1698.57 8.12 28 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1988 2 1 0 0 0 1988-02-01T00:00:00Z 1988.0846994535518 571986000 1706.65 11.39 29 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1988 3 1 0 0 0 1988-03-01T00:00:00Z 1988.1639344262296 574491600 1707.93 15.01 27 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1988 4 1 0 0 0 1988-04-01T00:00:00Z 1988.2486338797814 577170000 1705.91 10.92 25 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1988 5 1 0 0 0 1988-05-01T00:00:00Z 1988.3306010928961 579762000 1700.25 12.05 31 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1988 6 1 0 0 0 1988-06-01T00:00:00Z 1988.4153005464482 582440400 1694.19 8.12 30 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1988 7 1 0 0 0 1988-07-01T00:00:00Z 1988.4972677595629 585032400 1687.68 5.74 28 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1988 8 1 0 0 0 1988-08-01T00:00:00Z 1988.5819672131147 587710800 1686.79 11.47 28 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1988 9 1 0 0 0 1988-09-01T00:00:00Z 1988.6666666666667 590389200 1696.89 15.82 30 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1988 10 1 0 0 0 1988-10-01T00:00:00Z 1988.7486338797814 592981200 1710.59 14.64 29 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1988 11 1 0 0 0 1988-11-01T00:00:00Z 1988.8333333333333 595659600 1718.66 11.08 27 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1988 12 1 0 0 0 1988-12-01T00:00:00Z 1988.9153005464482 598251600 1723.12 10.86 29 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1989 1 1 0 0 0 1989-01-01T00:00:00Z 1989.0 600930000 1726.01 8.92 31 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1989 2 1 0 0 0 1989-02-01T00:00:00Z 1989.0849315068492 603608400 1719.61 11.99 25 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1989 3 1 0 0 0 1989-03-01T00:00:00Z 1989.1616438356164 606027600 1716.7 11.48 31 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1989 4 1 0 0 0 1989-04-01T00:00:00Z 1989.2465753424658 608706000 1722.53 10.3 29 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1989 5 1 0 0 0 1989-05-01T00:00:00Z 1989.3287671232877 611298000 1719.2 12.45 28 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1989 6 1 0 0 0 1989-06-01T00:00:00Z 1989.4136986301369 613976400 1706.13 7.77 14 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1989 7 1 0 0 0 1989-07-01T00:00:00Z 1989.495890410959 616568400 1700.11 5.44 26 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1989 8 1 0 0 0 1989-08-01T00:00:00Z 1989.5808219178082 619246800 1707.31 7.55 27 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1989 9 1 0 0 0 1989-09-01T00:00:00Z 1989.6657534246576 621925200 1719.11 12.08 21 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1989 10 1 0 0 0 1989-10-01T00:00:00Z 1989.7479452054795 624517200 1723.17 11.95 30 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1989 11 1 0 0 0 1989-11-01T00:00:00Z 1989.8328767123287 627195600 1727.27 14.15 30 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1989 12 1 0 0 0 1989-12-01T00:00:00Z 1989.9150684931508 629787600 1730.27 9.51 31 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1990 1 1 0 0 0 1990-01-01T00:00:00Z 1990.0 632466000 1728.53 9.32 23 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1990 2 1 0 0 0 1990-02-01T00:00:00Z 1990.0849315068492 635144400 1730.88 14.22 25 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1990 3 1 0 0 0 1990-03-01T00:00:00Z 1990.1616438356164 637563600 1729.94 13.18 21 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1990 4 1 0 0 0 1990-04-01T00:00:00Z 1990.2465753424658 640242000 1729.47 10.53 30 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1990 5 1 0 0 0 1990-05-01T00:00:00Z 1990.3287671232877 642834000 1730.84 13.65 31 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1990 6 1 0 0 0 1990-06-01T00:00:00Z 1990.4136986301369 645512400 1721.83 15.18 30 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1990 7 1 0 0 0 1990-07-01T00:00:00Z 1990.495890410959 648104400 1713.11 11.79 31 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1990 8 1 0 0 0 1990-08-01T00:00:00Z 1990.5808219178082 650782800 1716.5 15.67 31 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1990 9 1 0 0 0 1990-09-01T00:00:00Z 1990.6657534246576 653461200 1731.3 15.73 29 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1990 10 1 0 0 0 1990-10-01T00:00:00Z 1990.7479452054795 656053200 1742.45 14.0 30 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1990 11 1 0 0 0 1990-11-01T00:00:00Z 1990.8328767123287 658731600 1743.63 14.91 27 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1990 12 1 0 0 0 1990-12-01T00:00:00Z 1990.9150684931508 661323600 1742.78 12.09 31 19.536 -155.576 3437.0 3397.0 40.0 ...
